player_id,time_played,Distance[km],High_Intensity_Distance[km],Distance[km]_[0-15 km/h],Distance[km]_[15-20 km/h],Distance[km]_[20-25 km/h],Distance[km]_[25-20 km/h],Distance[km]_[30+ km/h],#sprints_[25+ km/h],Avg_Speed[km/h],Max_Speed[km/h],acc_max[m/s2],#acc>3m/s2,#acc>4m/s2,#dec>3m/s2,#dec>4m/s2,HR_min[bpm],HR_max[bpm],HR_mean[bpm],mins_in_HR_Zone_1,mins_in_HR_Zone_2,mins_in_HR_Zone_3,mins_in_HR_Zone_4,mins_in_HR_Zone_5
10.0,99.15666666666668,11.681139960000001,2.42866354,9.25247642,1.26812495,0.5589018,0.22352852,0.054621300000000005,364.0,7.06829324906709,32.09004,4.984000000000002,153.0,12.0,244.0,47.0,96.97936,202.6644,159.60213586411635,17.791666666666668,6.493333333333334,11.243333333333334,36.03333333333333,25.92666666666667
12.0,98.94166666666666,10.734267480000002,1.6356576,9.09860988,1.13341872,0.31848209,0.00731885,0.00346282,14.0,6.509452190347814,31.96152,7.562000000000015,98.0,15.0,152.0,28.0,50.72503,187.6798,131.23195292701425,13.790000000000001,26.53166666666667,31.366666666666667,17.013333333333335,3.811666666666667
9.0,99.37000000000002,10.039387289999999,2.23124251,7.80814478,1.0599696200000002,0.6754065,0.17834849000000003,0.0,244.0,6.061821851665517,29.72592,4.784000000000002,246.0,22.0,268.0,42.0,50.03812,182.4092,132.5787320401712,11.141666666666667,23.238333333333337,27.428333333333335,22.341666666666665,8.553333333333335
2.0,98.885,9.241545420000001,0.86003441,8.38151101,0.61190301,0.13790432,0.02236857,0.0,31.0,5.607450323102538,26.57412,4.530000000000003,60.0,3.0,214.0,23.0,50.07451,165.9472,118.63183501005147,8.883333333333333,25.030000000000005,23.988333333333337,20.136666666666667,9.680000000000001
7.0,99.29333333333334,11.183060359999999,1.97927695,9.203783410000002,1.3953485099999998,0.3361968,0.044965740000000004,0.018977870000000004,83.0,6.757589850946626,31.865040000000004,4.352,94.0,8.0,246.0,51.0,51.0341,176.2185,127.78691191872765,10.835,27.80166666666667,28.323333333333334,23.215,6.215000000000001
5.0,99.34500000000001,9.26055847,1.0809827699999999,8.179575700000001,0.7688955000000001,0.19024451000000003,0.020801849999999997,0.0,29.0,5.592969029140779,26.69472,4.561000000000002,138.0,8.0,284.0,58.0,50.41468,200.1583,142.90564149358954,21.240000000000002,19.470000000000002,21.133333333333333,27.018333333333334,6.248333333333334
8.0,91.43166666666667,7.62179163,1.1645197699999998,6.45727186,0.63755775,0.27135015999999995,0.07715624,0.02170271,129.0,5.001631431123319,31.938840000000006,4.926000000000004,155.0,30.0,263.0,39.0,50.0448,199.1652,150.15569317327976,16.00166666666667,12.976666666666667,15.743333333333334,28.145,14.445
1.0,99.25166666666668,9.959954220000002,1.91475181,8.04520241,1.2571362400000001,0.37086158999999996,0.07614122000000001,0.0,104.0,6.0210299057950225,27.39888,4.477999999999995,131.0,9.0,249.0,37.0,86.0298,188.984,148.9906252781634,10.270000000000001,13.906666666666668,24.695,26.455000000000002,23.618333333333336
16.0,39.516666666666666,4.257208360000001,0.5323791699999999,3.7248291900000003,0.38858937000000005,0.09533340000000001,0.0,0.0,0.0,6.463918218473165,24.5412,4.198999999999997,27.0,3.0,93.0,25.0,50.00904,158.3248,96.8119861471048,5.233333333333333,11.541666666666666,6.473333333333334,2.511666666666667,0.8466666666666668
